koi_period,koi_time0bk,koi_impact,koi_duration,koi_depth,koi_ror,koi_srho,koi_prad,koi_sma,koi_incl,koi_teq,koi_insol,koi_dor,koi_max_sngle_ev,koi_max_mult_ev,koi_model_snr,koi_count,koi_num_transits,koi_bin_oedp_sig,koi_steff,koi_slogg,koi_smet,koi_srad,koi_smass,ra,dec,koi_kepmag,koi_disposition
1.97362159,131.90168,,3.29,,,0.0072,,,,,1767.45,,7.350937,14.466742,,1,684.0,0.8121,,,,,,285.72971,38.164829,13.954,FALSE POSITIVE
0.947554749,131.87955,0.058,1.097,65.4,0.00734,6.23452,0.67,0.0186,89.51,1633.0,1680.03,6.66,3.9175186,11.153532,12.4,1,1410.0,0.9886,5508.0,4.569,0.07,0.84,0.955,286.07114,38.16761,13.853,CANDIDATE
6.62761199,132.5466377,0.753,6.15281,227140.0,0.563514,0.62576,82.03,0.0714,86.19,1204.0,496.41,11.326,2287.9167,15525.91,4355.5,1,203.0,-1.0,6316.0,4.231,-0.12,1.333,1.102,287.0257,38.171021,13.558,FALSE POSITIVE
50.271927,160.466,0.205,6.073,574.5,0.022157,1.90128,2.94,0.2894,89.81,589.0,28.51,63.3,3.5925608,8.248254,9.3,1,24.0,0.5414,6520.0,4.375,0.07,1.215,1.279,292.40063,38.134579,15.923,CANDIDATE
28.597880332,152.9842901,0.356,7.71925,85952.0,0.274826,0.96273,74.25,0.2032,89.41,1014.0,250.21,34.655,1622.9879,6793.911,2526.2,1,47.0,0.0063,6590.0,3.787,-0.34,2.474,1.368,293.26636,38.12608,13.119,FALSE POSITIVE
30.476518853,136.972882,0.6,10.2264,326630.0,0.609498,0.80202,71.42,0.1822,88.99,592.0,28.96,34.0215,4054.2083,18311.057,1347.9,1,0.0,-1.0,5527.0,4.315,-0.02,1.073,0.867,286.00308,38.285721,13.901,FALSE POSITIVE
252.1638623,191.470778,1.149,23.92,103790.0,0.623715,0.23487,50.74,0.7319,89.29,242.0,0.81,92.42,404.7638,657.6279,864.5,1,4.0,0.0001,5432.0,4.608,-0.32,0.745,0.834,295.92361,39.60907,15.793,FALSE POSITIVE
2.23416013,131.7973,,2.12,,,0.00793,,,,,2156.64,,5.0577755,20.069117,,1,597.0,0.2961,,,,,,297.65744,39.655231,13.411,FALSE POSITIVE
22.271198511,134.7601462,0.775,4.58598,179040.0,0.499178,4.12031,39.79,0.1376,89.07,515.0,16.62,47.63,661.43713,3120.1123,2141.3,1,47.0,0.8441,5068.0,4.556,-0.34,0.73,0.698,283.98602,39.784538,15.362,FALSE POSITIVE
73.894163515,159.9005068,0.27,9.48995,213900.0,0.426581,2.00498,39.18,0.3146,89.81,392.0,5.61,83.334,1339.5479,3758.235,3902.3,1,16.0,0.582,5442.0,4.469,-0.34,0.841,0.759,293.6817,39.758839,15.329,FALSE POSITIVE
1.124033822,131.62878,0.719,5.5728,247560.0,0.574424,0.21394,98.04,0.0239,72.77,2547.0,9953.28,2.4266,3874.8313,43282.883,792.9,1,954.0,-1.0,7141.0,4.208,-0.08,1.563,1.442,294.76398,39.752838,13.016,FALSE POSITIVE
2.796661168,134.032331,1.276,3.3781,2363.8,0.329252,0.04698,47.68,0.0375,61.66,1661.0,1797.72,2.688,41.22086,403.21106,251.4,1,387.0,0.0,6331.0,4.146,-0.74,1.326,0.898,295.99811,39.742748,13.742,FALSE POSITIVE
15.288709179,132.8060911,0.372,5.00366,512470.0,0.694921,4.65954,54.56,0.1077,89.45,509.0,15.84,38.614,1331.5127,8454.857,1758.7,1,0.0,-1.0,4464.0,4.577,0.2,0.719,0.711,297.284,39.70768,15.993,FALSE POSITIVE
1.83592242,132.077813,1.189,5.9942,30746.0,0.43438,0.06578,46.3,0.0297,58.43,1501.0,1195.13,2.2715,536.15393,6016.9214,1378.9,1,729.0,0.9777,5930.0,4.472,-0.02,0.976,1.029,297.8519,39.783886,13.134,FALSE POSITIVE
1.15495063,132.34528,,2.31,,,0.03248,,,,,340.77,,9.623348,11.2284565,,1,1794.0,0.9998,,,,,,283.70551,39.870491,14.785,FALSE POSITIVE
128.208643,230.1943,0.811,2.745,212.2,0.014778,11.87792,6.15,0.6005,89.79,792.0,93.05,217.7,6.4172,8.973412,8.9,1,6.0,0.4647,7128.0,3.52,-0.5,3.811,1.754,290.80057,44.270512,11.036,CANDIDATE
1.516372183,131.83387,0.596,1.239,93.8,0.009284,3.68624,1.06,0.027,85.53,1686.0,1911.54,7.65,3.421951,8.346061,8.8,1,702.0,0.655,6142.0,4.456,0.07,1.046,1.143,293.98837,40.458981,15.16,FALSE POSITIVE
8.784575777,134.6752148,0.5,5.3022,262980.0,0.500326,1.41287,104.57,0.1022,88.4,1555.0,1380.83,17.929,6286.27,31373.201,4761.5,1,122.0,-1.0,8144.0,4.139,0.07,1.914,1.841,294.38223,40.45219,12.444,FALSE POSITIVE
1.949700508,132.4267375,1.153,4.35014,38119.0,0.430688,0.15712,56.11,0.033,68.61,1716.0,2048.37,3.1606,909.522,11932.856,2271.0,1,555.0,-1.0,6469.0,4.385,0.07,1.193,1.26,294.77219,40.459629,11.419,FALSE POSITIVE
9.948701373,138.55412,1.277,3.2922,2749.5,0.340124,0.162,29.19,0.082,82.24,704.0,57.93,9.46,14.802254,95.97969,103.1,1,110.0,0.2408,5152.0,4.517,-0.2,0.786,0.741,295.08017,40.4771,15.456,FALSE POSITIVE
3.457078812,131.8058069,0.317,5.24058,315520.0,0.532167,0.69768,86.12,0.0478,87.61,1603.0,1560.4,7.6104,4361.181,40941.543,6009.0,1,629.0,-1.0,6526.0,4.182,-0.2,1.482,1.223,295.49411,40.406204,13.585,FALSE POSITIVE
3.735993484,135.062493,0.993,17.4877,617990.0,1.289667,0.06991,571.07,0.0554,74.53,2063.0,4283.18,3.7225,862.99835,4352.5903,1587.7,1,0.0,-1.0,5467.0,3.432,-0.34,4.055,1.62,296.83719,40.473099,13.93,FALSE POSITIVE
6.63448023,137.0694,0.116,3.603,71.2,0.007791,1.2036,1.04,0.0719,89.53,1177.0,453.27,14.095,3.4052835,8.044095,10.3,1,203.0,0.8742,6463.0,4.313,-0.2,1.225,1.126,296.92773,40.429661,13.805,CANDIDATE
12.4239677,141.676,0.007,16.01,162.4,0.01136,0.02679,0.87,0.0922,89.94,606.0,31.93,6.02,3.688652,9.14662,12.8,1,110.0,0.7057,4995.0,4.58,-0.4,0.698,0.677,297.6394,40.490452,15.706,FALSE POSITIVE
0.639721284,131.8546732,0.404,2.69771,465920.0,0.682637,1.43235,46.59,0.0123,82.61,1505.0,1220.53,3.1409,1047.0751,13127.424,1012.9,1,2094.0,-1.0,4794.0,4.633,-0.62,0.625,0.612,298.08188,40.478142,14.767,FALSE POSITIVE
1.25338826,132.6307,0.469,3.828,44.7,0.006236,0.15342,0.64,0.0232,78.43,1651.0,1750.61,2.336,3.8813643,12.076575,14.8,1,1076.0,0.5806,5869.0,4.513,0.07,0.942,1.054,294.18524,41.632351,13.907,FALSE POSITIVE
1.002591901,131.65849,0.312,1.247,143.2,0.010829,3.94521,0.87,0.0178,86.99,1391.0,884.21,5.94,3.4626365,8.39872,11.1,1,1331.0,0.5409,4893.0,4.574,-0.06,0.739,0.746,297.61307,41.672829,15.79,CANDIDATE
1.620813697,132.727367,0.636,5.9968,121320.0,0.341926,0.12892,43.95,0.0253,75.92,1733.0,2127.67,2.616,278.5163,2577.3557,680.4,1,835.0,-1.0,5757.0,4.209,-0.4,1.177,0.818,298.70334,41.633961,13.242,FALSE POSITIVE
3.37116682,132.0176,0.318,4.708,71.4,0.007721,0.24369,0.98,0.0434,86.55,1291.0,656.3,5.27,3.2958643,8.459961,9.8,1,313.0,0.5181,5653.0,4.288,0.1,1.163,0.958,284.57642,41.705971,15.03,CANDIDATE
5.2434664,132.7707,1.016,18.47,119.4,0.033836,0.00093,2.83,0.0549,23.3,831.0,113.05,1.106,5.6163483,10.103962,10.7,1,224.0,0.2313,5047.0,4.574,0.0,0.766,0.802,291.84723,41.72522,14.901,FALSE POSITIVE
5.2439542,132.6525,0.223,9.82,143.8,0.010715,0.0463,0.81,0.0538,86.86,778.0,86.51,4.06768,3.6748557,8.5237255,14.2,1,264.0,0.8347,4920.0,4.636,-0.22,0.691,0.768,291.8703,41.768002,15.924,FALSE POSITIVE
5.2441517,132.6668,0.557,9.69,90.1,0.009001,0.0309,0.91,0.0593,80.98,1056.0,293.68,3.55,3.6694806,9.560071,10.5,1,264.0,0.7644,6060.0,4.509,-0.22,0.925,1.008,291.87134,41.788971,15.862,FALSE POSITIVE
5.2443332,132.6164,0.775,11.268,29.9,0.005478,0.00994,0.58,0.0603,71.45,1054.0,291.25,2.44,4.1385026,10.936631,13.5,1,264.0,0.3465,5952.0,4.489,0.02,0.971,1.057,291.88922,41.777969,13.636,FALSE POSITIVE
20.726069913,143.201391,0.989,6.47393,118860.0,0.52694,1.01817,51.9,0.1471,88.01,657.0,43.93,28.488,1076.9376,4660.4795,1216.8,1,66.0,0.0202,6011.0,4.522,-0.24,0.902,0.988,287.74615,42.648628,14.069,FALSE POSITIVE
0.566801447,131.79977,0.615,2.352,16.2,0.003854,0.2665,0.57,0.0135,68.18,2633.0,11321.32,1.654,4.7429333,9.085316,13.8,1,2380.0,0.7727,5966.0,4.184,-0.1,1.349,1.014,290.96869,42.619678,12.766,FALSE POSITIVE
0.566794934,131.84569,0.974,4.399,68.9,0.010029,0.06052,1.15,0.0138,15.15,2457.0,8648.94,1.009,4.1958838,7.8475046,21.7,1,1222.0,0.9986,6395.0,4.436,-0.26,1.049,1.094,291.01474,42.653309,14.944,FALSE POSITIVE
0.566800287,131.815992,0.648,3.487,73.9,0.008292,0.11559,0.88,0.0136,58.84,2260.0,6188.18,1.252,4.438403,11.458723,23.3,1,2369.0,0.8612,6075.0,4.486,-0.12,0.969,1.048,291.065,42.63665,15.124,FALSE POSITIVE
0.566791946,131.8145,0.982,2.77,125.7,0.014498,0.0722,1.54,0.0138,23.41,2160.0,5129.25,1.07,3.5991006,13.419197,14.1,1,2011.0,0.9565,5836.0,4.5,0.21,0.97,1.087,291.10468,42.645309,15.915,FALSE POSITIVE
0.566790294,131.83481,0.393,3.641,64.0,0.00744,0.13099,0.89,0.0134,72.5,2432.0,8244.38,1.305,3.3364756,10.264639,22.6,1,2371.0,0.859,6100.0,4.358,-0.2,1.093,0.993,291.19955,42.686722,14.897,FALSE POSITIVE
0.566799725,131.8211,0.33,4.097,46.7,0.006244,0.10625,0.77,0.0131,74.25,2289.0,6460.25,1.217,4.6161003,11.464546,12.5,1,2016.0,0.9958,5576.0,4.297,0.1,1.132,0.928,291.24707,42.626389,14.53,FALSE POSITIVE
0.566801325,131.82499,0.77,4.176,92.1,0.009594,0.07976,1.07,0.0138,45.88,2383.0,7585.82,1.106,5.0634365,12.875926,26.4,1,2372.0,0.9226,6273.0,4.454,-0.2,1.021,1.077,291.30963,42.61652,15.42,FALSE POSITIVE
14.854415674,136.5597829,0.57,5.13753,77410.0,0.266744,1.34073,29.77,0.1206,88.69,798.0,95.83,25.0072,659.545,3942.5735,2822.1,1,88.0,0.0,6214.0,4.444,-0.16,1.022,1.051,282.42578,43.884331,14.558,FALSE POSITIVE
38.47674409,150.5742128,0.458,5.10744,173170.0,0.391811,5.52944,33.8,0.2011,89.65,463.0,10.85,75.638,1218.4332,4760.222,3487.8,1,36.0,0.0,5294.0,4.507,-0.34,0.79,0.733,283.20117,43.888981,14.579,FALSE POSITIVE
10.643110689,140.1691798,1.179,88.1118,316.3,0.197178,0.00029,31.72,0.0935,11.12,1038.0,274.67,1.201967,4.4867787,10.391341,153.7,1,134.0,0.1798,5930.0,4.084,-0.28,1.473,0.96,285.09076,43.801754,13.615,FALSE POSITIVE
1.587485742,132.138538,0.259,7.7489,246570.0,0.463146,0.10751,41.52,0.0258,83.87,1460.0,1070.86,2.42849,977.7665,10472.216,996.8,1,853.0,-1.0,5863.0,4.566,-0.36,0.821,0.908,286.6958,43.86742,14.364,FALSE POSITIVE
6.613671,136.4964,0.096,4.211,32.8,0.005244,0.75085,0.91,0.0711,89.54,1266.0,607.33,12.019,3.404203,7.6722765,10.2,1,200.0,0.1782,6056.0,4.071,-0.08,1.597,1.094,286.9454,43.899139,13.109,CANDIDATE
1.79621807,131.54732,0.72,10.16,47.0,0.006736,0.01194,1.54,0.0335,55.41,2480.0,8937.14,1.268,4.324933,8.347826,42.0,1,757.0,0.2672,7117.0,3.988,-0.14,2.09,1.548,291.47702,43.84412,12.895,FALSE POSITIVE
20.2594232,141.4275,0.707,19.27,82.6,0.008897,0.00917,1.23,0.1536,83.04,837.0,116.05,5.84,4.1703744,9.87049,23.7,1,69.0,0.0887,6602.0,4.301,-0.24,1.269,1.178,295.54422,43.878342,13.618,FALSE POSITIVE
1.48062814,131.51535,0.479,2.898,62.5,0.007436,0.37983,0.76,0.0255,82.2,1653.0,1770.63,3.53,4.29055,8.707919,10.3,1,0.0,-1.0,6187.0,4.499,-0.32,0.937,1.011,296.35956,43.86676,15.189,CANDIDATE
1.489442254,132.0042975,0.455,5.51392,417900.0,0.652608,0.34728,115.45,0.0282,82.4,2328.0,6938.66,3.4405,2015.1447,19628.61,2309.2,1,904.0,0.0003,6962.0,4.148,-0.24,1.62,1.352,284.62198,43.971981,13.99,FALSE POSITIVE
1.12679793,132.2757,1.215,12.079,227.2,0.229677,0.02773,21.07,0.0207,8.86,1590.0,1514.63,1.23,3.4348373,8.52728,21.1,1,2034.0,0.9842,5662.0,4.56,-0.12,0.84,0.937,290.50241,44.96817,14.618,FALSE POSITIVE
0.998217563,131.8142317,1.003,3.90851,87567.0,0.462512,0.25934,88.64,0.0213,65.18,2795.0,14421.97,2.3905,1018.19415,12755.756,3979.1,1,1348.0,-1.0,6980.0,4.06,-0.38,1.755,1.292,293.62054,44.967281,12.457,FALSE POSITIVE
2.68814059,132.66869,0.532,1.12,145.2,0.011448,10.28643,0.92,0.0352,88.07,1135.0,392.64,15.78,3.8410056,7.9685,9.1,1,503.0,0.9016,5636.0,4.613,-0.54,0.734,0.821,294.59918,44.927689,15.563,CANDIDATE
0.58640848,131.55583,0.352,2.616,61.3,0.007074,0.29351,0.48,0.0119,78.38,1444.0,1029.91,1.747,4.128014,13.4554205,23.6,1,2285.0,0.9789,4556.0,4.676,-0.32,0.615,0.669,296.67044,44.959839,14.28,FALSE POSITIVE
33.46947449,154.008513,0.315,11.8874,164610.0,0.379342,0.40747,127.38,0.2228,89.38,972.0,211.38,28.8965,1869.6318,5305.2124,1255.2,1,41.0,0.0001,5934.0,3.581,-0.62,3.075,1.315,298.44244,44.910912,13.714,FALSE POSITIVE
1.827558898,132.26554,0.093,4.72808,314680.0,0.521493,0.54137,118.28,0.0304,88.83,2178.0,5331.71,4.5722,3377.5889,39165.887,920.8,1,735.0,-1.0,5977.0,3.854,-0.3,2.077,1.125,301.3035,44.99966,13.661,FALSE POSITIVE
62.519211,146.4454,0.081,2.523,277.6,0.015325,34.03118,1.9,0.3291,89.95,520.0,17.29,191.6,5.5118823,7.926327,6.7,1,23.0,,6343.0,4.411,0.07,1.137,1.213,285.08145,45.023762,15.453,FALSE POSITIVE
97.991569,134.675,0.711,4.665,126.8,0.011037,3.02457,1.41,0.4411,89.65,467.0,11.21,115.4,3.3078678,8.318784,9.0,1,14.0,0.8631,6499.0,4.378,-0.1,1.169,1.191,286.55365,45.002338,13.65,CANDIDATE
349.85525,285.6453,0.485,5.42,842.0,0.027213,13.75829,2.63,0.964,89.94,251.0,0.94,447.0,5.224984,8.185003,7.9,1,4.0,0.5743,5941.0,4.533,-0.22,0.885,0.975,296.44946,44.583241,15.902,FALSE POSITIVE
2.488812012,132.1282609,0.931,5.94523,131000.0,0.509325,0.1914,83.26,0.0359,76.44,1852.0,2776.19,3.9721,2586.8552,23911.836,3290.5,1,546.0,-1.0,6499.0,4.084,-0.66,1.497,0.993,293.24738,46.310413,11.576,FALSE POSITIVE
0.51811818,131.646,0.021,0.3969,99.0,0.010742,72.50594,1.09,0.0126,89.88,2360.0,7376.27,10.1,3.371978,8.125923,7.8,1,1268.0,0.3014,6240.0,4.502,-0.4,0.929,1.0,294.35074,46.311771,14.89,FALSE POSITIVE
542.52829,278.392,0.3252,11.06,75.2,0.008055,2.93869,1.07,1.2373,89.95,266.0,1.19,358.0,6.6885915,7.2163043,11.2,1,3.0,,6099.0,4.204,-0.62,1.212,0.856,295.19278,46.37188,11.253,FALSE POSITIVE
1.057080807,131.69304,0.966,1.82,60.6,0.009363,0.07285,0.97,0.0203,53.56,1805.0,2518.85,1.627,3.3321462,9.415996,11.3,1,1260.0,0.9563,6000.0,4.487,-0.16,0.946,1.003,295.35825,46.343929,15.102,CANDIDATE
11.567974732,137.3409726,0.458,5.96595,416030.0,0.645094,1.81761,45.65,0.0896,88.88,628.0,36.66,23.427,2630.2449,11420.147,2341.5,1,0.0,-1.0,5290.0,4.669,-0.68,0.648,0.723,297.73764,46.358101,15.217,FALSE POSITIVE
21.294733865,147.0967696,0.957,7.60143,123180.0,0.51272,0.65979,71.55,0.1524,87.82,771.0,83.71,25.101,1399.5316,4593.534,2674.6,1,65.0,0.0233,6039.0,4.242,-0.08,1.278,1.041,300.01407,46.345268,13.731,FALSE POSITIVE
317.062416,297.8371,0.673,7.438,442.9,0.020361,2.93522,1.59,0.8404,89.85,218.0,0.54,249.9,5.9911275,10.324731,9.8,1,5.0,0.1265,5366.0,4.625,-0.4,0.715,0.793,300.34525,46.339882,14.634,CANDIDATE
13.4959496,142.1992,0.2136,2.085,253.6,0.014581,12.24811,1.62,0.1147,89.95,784.0,89.25,49.0,5.0887785,7.3248405,7.3,1,84.0,,5962.0,4.464,0.14,1.019,1.102,283.11642,46.442699,15.669,CANDIDATE
0.855763492,132.351325,0.917,3.64361,131660.0,0.502932,0.37107,72.82,0.019,67.84,2464.0,8674.28,2.431,1705.025,14669.238,598.4,1,1571.0,-1.0,6679.0,4.286,-0.16,1.326,1.246,292.45786,46.43338,13.788,FALSE POSITIVE
2.045166206,132.3655682,0.661,6.84312,263640.0,0.563641,0.17867,131.41,0.036,78.81,2422.0,8125.86,3.4058,708.37006,5851.445,1488.6,1,525.0,-1.0,7128.0,3.95,-0.34,2.135,1.479,298.37128,47.81385,11.704,FALSE POSITIVE
2.41349123,133.5687,0.728,11.29,57.0,0.007435,0.00917,2.11,0.0402,59.02,2348.0,7197.15,1.413,3.8034406,8.757065,38.1,1,568.0,0.926,6628.0,3.783,-0.32,2.595,1.489,282.38934,47.967178,13.253,FALSE POSITIVE
0.447820618,131.833123,0.317,0.4199,58.3,0.008071,45.14485,1.42,0.0111,87.68,3141.0,23149.06,7.82,11.3052025,11.157958,28.4,1,1491.0,0.899,5927.0,3.988,-0.52,1.607,0.914,283.89807,47.933487,12.77,FALSE POSITIVE
43.2675604,136.4574,0.818,8.331,69.1,0.008532,0.12949,1.61,0.2519,88.0,664.0,45.99,23.4,3.096654,7.6521177,10.0,1,33.0,0.7917,5747.0,4.018,0.2,1.729,1.135,289.36646,47.923851,13.468,CANDIDATE
1.23133063,131.82495,0.051,3.7,78.9,0.007778,0.2261,0.54,0.0192,88.89,1072.0,311.53,2.627,4.8786535,13.790248,17.6,1,1094.0,0.3518,4237.0,4.63,-0.1,0.631,0.62,290.34503,47.963589,14.875,FALSE POSITIVE
0.61566096,131.8348,0.161,2.669,13.9,0.003453,0.31597,0.84,0.0159,85.02,3459.0,33790.36,1.85,3.1501155,7.5792,8.5,1,1094.0,0.7367,6619.0,3.89,-0.32,2.23,1.408,290.37558,47.996696,13.74,FALSE POSITIVE
1.23140522,131.7715,0.412,3.338,51.3,0.006601,0.23895,0.81,0.0221,81.15,1756.0,2252.47,2.68,3.0413272,7.714208,10.8,1,1092.0,0.5796,5600.0,4.32,0.14,1.118,0.951,290.39279,47.997429,15.149,FALSE POSITIVE
11.3251153,137.2423,0.352,2.126,297.2,0.015813,8.60258,1.26,0.0886,89.48,674.0,48.78,38.8,3.691405,7.5013504,7.0,1,116.0,0.6046,5334.0,4.574,-0.5,0.727,0.723,291.70639,47.908581,15.995,CANDIDATE
31.9714488,133.8889,0.34,8.52,42.9,0.006036,0.37023,0.87,0.1934,89.28,674.0,48.92,27.1,3.214478,7.7449193,9.2,1,43.0,0.3242,5846.0,4.169,-0.18,1.323,0.942,292.16537,44.640579,13.04,FALSE POSITIVE
9.762550001,131.671965,1.006,4.87531,41580.0,0.323684,0.45649,68.93,0.1041,85.63,1375.0,843.46,13.2,565.7008,5257.548,827.0,1,274.0,0.0,7199.0,4.055,-0.04,1.95,1.571,293.82687,50.07653,12.25,FALSE POSITIVE
16.9163386,132.8922,0.6327,2.521,64.2,0.007691,4.29633,0.68,0.1188,89.38,648.0,41.74,40.2,5.5335255,7.2035055,6.3,1,78.0,,5628.0,4.513,-0.48,0.81,0.779,297.34726,50.04744,13.132,CANDIDATE
37.0200232,131.8379,0.308,1.421,581.0,0.022145,100.82036,2.14,0.2165,89.91,507.0,15.66,194.0,3.5211577,7.907945,6.6,1,29.0,0.4289,5685.0,4.537,0.04,0.886,0.987,286.10281,50.126541,15.424,CANDIDATE
2.521265,132.848,0.463,2.69,36.5,0.005681,0.78715,1.16,0.0345,85.86,2049.0,4175.66,6.42,3.2633362,9.299339,5.9,1,420.0,0.061,6306.0,3.828,-1.48,1.874,0.862,286.70947,50.165909,12.227,FALSE POSITIVE
5.674353343,135.7548264,1.167,4.17722,36484.0,0.441436,0.4095,51.63,0.0588,82.43,1053.0,290.75,8.866,324.27463,3020.4734,1098.3,1,235.0,0.2758,5594.0,4.303,-0.16,1.071,0.841,288.63611,50.17326,14.215,FALSE POSITIVE
0.734426335,131.931739,0.971,2.7415,99056.0,0.472261,0.58177,51.42,0.0163,67.63,2106.0,4660.36,2.55,214.30254,2211.5642,429.7,1,909.0,0.9991,6108.0,4.471,-0.08,0.997,1.072,296.19351,50.129219,13.47,FALSE POSITIVE
0.734426409,131.92972,0.039,1.569,94.1,0.008968,1.70958,0.98,0.0162,89.39,2223.0,5800.4,3.65,3.9764793,8.0354805,10.4,1,1820.0,0.9103,6406.0,4.458,-0.38,1.005,1.057,296.19693,50.13612,15.588,FALSE POSITIVE
0.565713361,131.66357,0.23,0.954,86.4,0.008445,5.35806,0.81,0.0127,87.06,1917.0,3197.67,4.49,3.405825,8.098369,11.6,1,1878.0,0.8917,5220.0,4.48,0.16,0.881,0.855,286.03839,50.294441,14.722,CANDIDATE
13.782522208,139.480567,0.718,8.27762,248940.0,0.573586,0.56579,41.84,0.0977,87.69,605.0,31.69,17.844,2279.2139,13155.155,1524.1,1,95.0,0.0,5246.0,4.604,-0.78,0.668,0.653,287.35608,38.212212,12.809,FALSE POSITIVE
1.89121656,132.7016,0.404,5.14,66.8,0.007594,0.10179,0.73,0.0276,81.32,1434.0,997.34,2.68,3.7169254,8.967308,10.7,1,710.0,0.5566,5741.0,4.438,-0.52,0.884,0.781,290.02631,38.249458,15.203,FALSE POSITIVE
3.693702974,135.194906,1.19,3.37146,25208.0,0.410287,0.37422,62.55,0.0512,79.39,1453.0,1054.1,6.462,209.89851,2201.347,568.7,1,732.0,0.0,6309.0,4.265,0.32,1.396,1.306,291.19321,38.244652,14.469,FALSE POSITIVE
10.265613245,136.4886955,0.667,5.67553,150460.0,0.395421,0.87586,61.45,0.0952,87.74,1000.0,236.6,16.9609,3737.9849,19184.824,5640.0,1,124.0,0.0,5865.0,4.169,0.16,1.423,1.09,292.29196,38.284489,10.885,FALSE POSITIVE
2.163569702,132.936317,1.116,7.60963,54518.0,0.456473,0.05471,85.64,0.0346,62.07,1996.0,3760.06,2.3833,532.5607,5531.697,1513.2,1,501.0,0.0,6425.0,4.04,-0.22,1.718,1.179,293.99973,38.232269,12.155,FALSE POSITIVE
0.730956716,132.21412,0.129,2.097,27.8,0.004837,0.71262,0.57,0.0159,87.29,2192.0,5431.8,2.72,3.6324835,9.137777,11.2,1,1833.0,0.9663,6028.0,4.371,-0.14,1.078,0.994,289.7424,38.373169,13.707,FALSE POSITIVE
7.04715073,132.7471,0.272,1.434,282.5,0.015515,18.89171,1.54,0.072,89.58,932.0,178.49,36.7,3.2827954,9.417973,9.8,1,186.0,0.2546,5941.0,4.519,-0.14,0.911,1.001,290.10718,38.374409,15.583,FALSE POSITIVE
7.047106212,132.75015,1.077,3.16223,69626.0,0.472034,1.91183,119.64,0.0883,86.39,1846.0,2744.25,17.121,1216.7705,6146.4287,548.5,1,186.0,0.3484,8162.0,3.973,-0.2,2.321,1.845,290.11258,38.399872,9.002,FALSE POSITIVE
0.961292561,121.4629897,0.579,4.64294,325530.0,0.603654,0.35813,92.55,0.0197,77.11,2344.0,7160.97,2.596,824.67236,4828.945,1703.0,1,1418.0,-1.0,6300.0,4.188,-0.14,1.404,1.106,285.72754,39.841282,12.221,FALSE POSITIVE
63.68192888,167.547736,0.583,12.6047,341720.0,0.620771,0.92831,71.45,0.3108,89.43,486.0,13.15,58.383,3178.8113,9944.694,963.5,1,0.0,-1.0,5979.0,4.386,-0.14,1.054,0.986,288.53741,39.83408,14.995,FALSE POSITIVE
9.455586047,133.670388,0.791,8.42272,115170.0,0.385464,0.19984,178.47,0.1106,85.38,1972.0,3576.17,9.811,4961.857,18902.256,1876.9,1,143.0,0.1639,7221.0,3.488,-0.18,4.24,2.018,288.92667,39.81179,11.554,FALSE POSITIVE
1.246585716,132.0206985,0.427,4.62051,406770.0,0.629216,0.47778,81.28,0.0241,82.79,1992.0,3709.26,3.3984,1085.0806,13455.348,2165.3,1,0.0,-1.0,6440.0,4.369,-0.04,1.183,1.194,289.52148,39.862438,14.283,FALSE POSITIVE
0.898932836,131.81613,0.565,2.437,61.1,0.007386,0.35122,1.51,0.0192,76.76,2489.0,9056.7,2.47,3.7921193,11.674036,22.3,1,1491.0,0.7265,5712.0,3.959,0.18,1.872,1.162,289.63968,39.899761,14.173,FALSE POSITIVE
3.45423296,131.71294,0.893,2.965,149.8,0.01372,0.13284,0.95,0.0393,78.23,743.0,71.74,4.38,4.170302,9.475645,10.2,1,388.0,0.6225,4186.0,4.662,0.24,0.635,0.686,289.96838,39.815739,15.726,FALSE POSITIVE
7.304451735,135.0252768,1.013,4.09326,143630.0,0.600525,1.72325,59.02,0.0734,86.57,931.0,177.19,16.94,878.0072,6885.695,2096.8,1,145.0,0.0273,6024.0,4.523,-0.26,0.9,0.985,293.8439,39.87542,14.989,FALSE POSITIVE
1.181046137,132.122922,1.165,2.6923,52609.0,0.499951,0.54082,37.78,0.0191,70.05,1389.0,878.27,3.4165,135.17407,2079.1316,324.4,1,908.0,0.0,5229.0,4.58,-0.66,0.692,0.664,294.68542,39.83176,15.725,FALSE POSITIVE
0.68396452,131.7130275,,1.3,,,,,,,,,,43.577675,13.663539,,1,1953.0,,,,,,,298.28897,40.468819,12.939,FALSE POSITIVE
2.025580416,131.864175,0.434,4.48448,44998.0,0.198938,0.28097,43.23,0.0353,83.67,2102.0,4618.62,3.9352,320.10168,3670.6821,987.8,1,665.0,0.3243,6348.0,3.996,0.12,1.99,1.431,299.2139,40.458382,12.777,FALSE POSITIVE
58.64379,156.9092,0.226,24.44,182.1,0.012463,0.03261,1.05,0.2691,89.38,437.0,8.59,18.1,7.101233,8.021092,12.0,1,25.0,,5833.0,4.537,-0.84,0.775,0.753,299.35703,40.49762,14.935,FALSE POSITIVE
20.28281916,137.05176,0.719,36.048,2797.5,0.051985,0.00182,22.46,0.1502,77.83,1141.0,401.55,3.408,7.565086,18.77201,306.7,1,50.0,0.0,5043.0,3.284,-0.3,3.956,1.098,299.57739,40.458481,11.777,FALSE POSITIVE
